feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,label,attack_cat
3.636222826753163,-0.9013358968366447,-0.3386249736774045,7.199384601935967,1.0321278404670857,-0.6568086539619513,0.5826295116721654,-2.3830548295721243,2.4795051764504588,-2.7969647679112994,-1.5360683497731578,-10.847556467466674,6.140469379600159,-4.561905939384889,0.0046005766862659,6.94153397142547,-2.877500892103897,16.39784059373875,0.9495469205360643,-1.5357990359221403,0,Normal
-6.3564583653703846,0.6176114406316815,-8.459430098190118,-2.7914413412758834,-0.7918322424193163,-1.5760037025892446,-1.6220828477497378,2.3753053021167494,1.846093006895225,1.090041618758406,4.343629523478739,-5.960112456775331,0.6858332626010886,-4.947736286901989,1.9050638291204545,-10.247449140750346,3.3674618193861567,4.685495216372155,-1.7542208092455835,-0.6326127570055264,0,Normal
-4.230855647668766,1.1879128573463165,0.6618101266764493,1.5543424213591264,-0.7942747897606084,-8.139379887927205,-3.050961619253608,0.028086104068961948,1.9972566089621977,-4.191637302495172,-0.5205295639106997,-0.6361919550977123,3.6922557806630123,-0.18287982898605115,-2.07056109470703,-7.721758463007219,-1.9027745842895913,3.3892999252279505,0.9641591424218278,-2.8104758226759343,0,Normal
1.435047094751715,-10.081207468254004,1.5556712183272106,-0.5478645256399156,-2.2236678206387843,1.3508794394505566,3.886671385070908,-2.684610081665793,1.410814644649181,2.684886819025313,3.774956385433307,-2.2414833139521613,0.7473280530632547,3.417971467863309,-3.795322784255593,5.881067042187234,-3.677086488561927,-5.4127537480912675,2.183346275308521,-2.720795476717175,1,DoS
8.278362694490824,4.688252327349177,-0.748326542219002,1.0861510551898383,2.1021097714467705,0.3701640669967372,2.5596360194748993,-1.1363475356111015,-1.663287076134023,-1.2341400500694042,-1.748739878561274,-3.102241213245262,0.8465691715264462,1.3605979092194698,1.604000500346839,7.351016288559259,-0.7826929007072537,2.073185079136483,-4.9927032504436335,2.2450609866753717,0,Normal
1.0098530580486869,-4.625497226108196,-1.4816140580060337,2.060105584830914,-2.598345544551568,0.6585169878230546,-0.2981473415038356,-2.550132986029773,-2.3674954116196067,0.92814041351722,-1.7775404557305805,-1.7594238994825517,1.2756869422037258,-1.9704712901265682,1.1780149842179544,6.710396582134146,-1.8087804163997854,8.123401245625546,0.016347045265948212,5.394503722503369,0,Normal
-12.03707941692251,-1.2074048798795183,0.826996701700597,-0.8417531452706181,-3.6643523106988116,-3.780796513927634,-5.36706328337188,-4.0192193855128675,3.1385041423841415,-1.2720715808868481,-0.24146431553261172,-0.19200365648592257,3.6851385334023763,-0.8779225760892602,-5.504906394644577,-4.552117153857652,1.0130846382724854,8.352997437848558,-1.2192631791836535,-0.40543462041604017,0,Normal
-11.02185186656799,1.652167911330993,1.3310693956365809,3.1209343385280404,-4.101924025868351,-3.798846421257724,-0.05126165743891442,-4.462211416242728,4.707967015434416,0.26069221929619213,0.8852577223863904,2.132399392726093,-4.513032356400628,-1.7643737472659682,0.4628212320890601,-0.8660080513689068,0.8219428568063618,0.3122383490770628,0.13927126430186143,2.737101350509527,1,Probe
4.706170978120295,4.006019271571947,2.5110255817800766,3.272639831691237,0.07623570302429572,-0.09164459138281655,2.892087480251729,-3.6094788633835106,-2.4513539096915657,-1.2907279841244108,-1.6961395099499308,-0.35201460504933074,-0.9911150815663159,0.9468593432009558,0.037411756451533384,5.144103966446727,0.2995087643088421,-1.9858195769906208,-2.3494916867396016,3.382171023312068,0,Normal
5.82341523069782,-8.789853732499436,-2.2455638181142414,2.6194598280463874,-0.5405911584048195,1.7081881123588425,0.4659197895348791,-5.6230733815566865,-1.1673817331439773,1.5811002448716853,-1.9355227150045158,-1.0216531834887028,-0.5656989668179957,4.061414320647361,0.20351914387075365,12.347074468177762,-0.7017924861521507,2.052247798966861,1.2658332336396807,3.047269471142893,0,Normal
-0.2637845149967649,4.859109152980055,5.357314903663827,1.2386388711592984,2.2558484455236982,-0.07857477461007689,-2.032093130081354,2.087680593181143,1.2043359724733058,-1.612415029732957,-1.5240168705620616,3.125117155133689,-0.6164278105522476,1.016134409200252,2.0044618145316777,-2.524627594772306,0.7088028641547026,-3.4342739991253155,1.645509283165874,-2.1379067860908965,1,R2L
0.4482549914166236,0.6974293013422046,-0.5345082856741776,-4.244080523041756,2.771807127031864,-1.2459105285256635,-2.251929976938045,-0.6658127773004874,-1.9810404543907094,0.49497579920685997,-1.5254384704520576,9.273247565276588,-3.422143862322034,-2.0977383913553878,-1.1422449144082067,-2.103182635418668,-5.341662919037489,-4.4532089076847345,4.973758203961765,3.688354780383661,1,U2R
-1.6859388394097945,0.7340288352505547,0.13179703483999017,-1.5350248085148406,0.4620703781271768,-1.273958021116619,0.25035547763466526,-0.5315861510535433,0.1403042231409305,-1.2100765090504486,0.06123610660849799,7.576856752709242,-3.461318462931315,3.745808896415837,-3.146948807634886,-1.5796080009625244,0.6082541493887589,-7.870262079274106,0.573456548447127,0.7071835438976104,0,Normal
8.38441575398715,8.917889316816405,-0.45753892044083355,-2.7790761415610574,5.628332702499616,0.07462775367305352,1.223038068156722,3.727473352003009,-4.356960019288844,1.033674008842027,-1.6302438431068005,0.056676619775671955,-1.96612480011804,-0.5577135241388211,2.7075688578781425,-6.991728383046878,1.721766948158432,-9.569768909910586,-1.1204627801272058,-4.262735526461991,0,Normal
1.602333965507766,2.3047342413771585,1.2806035156859696,2.9048757183436393,2.0916130589386333,-2.056453451494199,-2.867940084196289,-4.9919354834071505,2.246687328167061,-1.1042716161696537,-4.613111419391282,-4.828657718372259,3.0503792602711655,-3.655740396700495,-0.8109555063964091,7.260420600074584,-5.333922131162237,14.281407773493523,0.10940591528751353,-0.6057353544512705,0,Normal
-4.9708534930165,3.8330959174640307,0.44388984407309673,-1.701522592760325,0.9625706901356829,-1.7618027604784534,-1.7701209351706835,1.7533888497576262,0.22937682805954296,-0.7019318502516865,0.2180870010081808,1.5923642032855783,1.2844394842147877,-0.9262233359886523,-3.606890121049409,-5.798377876480438,0.4454224667095089,0.19128604154543494,-1.31223541927528,-2.2418938014276897,0,Normal
-1.652326057162116,4.026428575719734,2.5932171878914536,-2.6781365524619405,0.4947613489412226,-1.995306663619124,-1.9310686056176363,0.8358082321489544,3.8608052580012147,-4.4915883689204605,-1.4470103325569181,8.33884898277847,2.015336834422456,-0.08067234745069829,0.6899809632521667,-4.360388380349298,1.1164728835908895,-1.677479622173404,3.0152999486633383,2.1952987790727008,0,Normal
1.2110283835126137,5.959674114318878,2.038993397876893,-1.8213379292388103,-0.35538596748714535,-0.5966999861349852,0.13555735509659428,-2.0210927006450095,0.848611459273231,-1.1560054493317873,0.23764747871586533,-5.257803563670222,0.600022823245678,-4.588552361659842,1.0829467413537692,-8.36472402315259,0.29280722111532165,0.7019713554760367,0.006618862875658937,-3.197424410728112,0,Normal
-3.3641178718129403,8.425046948558489,3.036768801972672,0.053628340043939904,0.5502250975626919,0.5116346372562106,-2.280861995327644,-1.0839517471073683,-0.38799535195870605,-3.117253778864726,5.10686322828756,-8.972059535325007,0.3787071404814819,-1.214271403194203,-1.3386756164670501,-16.52040707899749,5.864702968066469,-4.611570894607184,-2.7378740176170573,-5.1616479172371585,0,Normal
-4.727402843978281,3.1453629870414987,2.339844651184345,-2.3338419240523303,-0.20910449025734978,-1.358492823524524,-1.7864945220981632,0.7586661758194384,1.8940898805197186,0.8879591463731333,-2.830152751060232,4.839713869314647,2.1869725006770944,-1.2545647543147118,-0.7879368669093871,1.653735905774119,-0.7390201057121175,3.317660311986208,-1.3232758877877835,0.7778681466237996,0,Normal
0.6650175687157727,4.072956205049654,0.7077791507032586,-3.888220782040337,2.2935078589311155,-3.515261947735711,-0.2872800484755045,3.203217467626702,2.729090425340619,-0.3477541160680391,-4.2714609199776685,9.777528279653298,1.4677731075433706,2.508112999891338,0.5447390383476438,5.43914383440914,-2.80396007322554,-0.7255228270828079,-1.8309974155460114,1.012180176137122,0,Normal
5.959274230481838,3.3966403002627845,0.7645059450350811,-0.6774724820881821,-0.7406089348266207,-1.244724660000597,-0.6917870022036403,-0.8135447648380691,-1.1205746975121131,-2.5314273832878316,-1.863820164004085,-1.7006548646588897,0.37560424355335464,-0.22194925576016045,5.349567976722846,-3.580996461626073,1.2919542729448703,-0.18034007184571765,-0.49265670840235565,1.3807858480775548,1,Generic
-7.656854863739215,-2.404701782192278,-0.24055603454800933,0.060322279134376044,-3.2797407004010846,2.9176000728413585,0.4550725083357332,1.3575824691340117,-1.1499263803503488,0.44271181675650617,2.030663509227572,3.6044712234967116,-3.250856237417183,-2.460842886337326,-3.391015851261301,-3.707913438805069,0.986691261699951,0.2638487359884826,1.6431475711390964,2.2197094772328887,1,DoS
3.996584255888726,1.282222736538289,-0.45793995664380294,-1.3898594700181361,-0.7046209000408064,-1.794247814109382,2.4661715786183818,3.0593622525827096,-5.129278780173235,-0.4714386112760883,4.814371412205292,-5.301628255375153,0.743107521666353,0.9109057715614441,1.0258793206124033,-11.305662522609214,1.5039609185743665,-10.48052547547305,-2.003224928538499,-2.185459998490205,1,Probe
2.1073476776565,-3.709363981149456,1.2325308179728343,-2.956274532222026,-1.7028364146011539,-1.9729620594005435,-1.4074379555624414,0.7108737326490833,-2.229801239761618,3.2759681694440355,-1.6743897410395991,2.2587978745444257,-1.3719966375675225,1.8260301263737913,4.149159659967711,0.01334036732137441,-2.8927632015308653,-4.441961850742112,0.833751241331268,-0.013602360640505018,1,R2L
0.29320283327362573,5.131313196869856,0.1343398734011333,-1.7768607809153407,-0.7249248275414695,-0.12001247223101552,0.09424430072751433,2.3771891761913113,-2.062000395816319,-1.4120209086927658,-1.434853805008352,0.7316305478347249,-4.521267660176248,2.0415399486425088,-1.373175055298832,-6.787756976878686,1.5367632852766215,-2.6674418131746256,-3.881347732438638,-4.2975275273149816,1,U2R
-0.1552718680190011,1.1395286561336786,-2.568033629067632,-2.121553462096708,2.4373089852298246,-3.2417430535420735,-0.42104864276890974,2.966658088451812,0.6667459653533465,-1.9530755295596793,2.307758828116394,1.863715919021794,0.5411301732875407,2.4498297469938417,-2.1235720352501604,-4.84619986873676,-1.0288755045354105,-4.492956664709844,-0.5575865906589983,-1.965013015846495,0,Normal
7.510045924355122,8.247484817664368,1.9772772893820543,-2.1542860871068603,2.705706394670907,0.13344744472477665,2.9764233318352726,0.6757524272306825,-2.3663389383685645,-1.8085163067306684,1.3269477721606726,-1.1610538489728084,-0.7778658332480419,1.3957053340752203,1.3109021715769793,-5.898629988366499,2.1024900423554134,-10.853582953276486,-2.552262962010812,-1.5919841027106423,1,Generic
-6.932583080375652,-2.340174424036343,3.059024746004111,1.457321801895473,-1.547716273019756,-2.451427075891421,-3.1921390094961355,0.1715532155303403,3.8950903584584666,-3.4436630459644206,3.3968998375954538,-0.9239144078121073,5.739585454768016,1.0596674389118799,-1.907219362456647,-2.308680394324802,-0.36971959632303864,3.479380155276212,0.8804869836673267,0.8767002089153362,0,Normal
3.271512541350016,4.529424988973368,0.06998150181720675,-0.6222617662596286,-1.8115934416022141,-1.6293471079546535,1.5067185227382303,-0.3155542561971354,-2.728243554992698,-0.8816406735173912,-0.889995463107242,-4.912493421963416,1.8515123749874771,-2.4759074800996235,1.5772298799138782,-2.295249946807908,-0.5173948189296789,3.3716858851749087,-4.421535952589556,0.9707250775976163,0,Normal
-0.12651805483875458,-1.512668855272239,0.43196627638154905,3.783114756153135,1.5080265373878694,-4.27762753911219,3.565470443183763,4.638724953683122,0.8895084438751929,-1.0730367603655846,3.1451670522030817,3.1373849203458675,-1.5120962075905027,-1.070952533430395,1.2551708270979538,-3.911908722931563,-3.544884323458402,-8.580210886311539,6.188046240001089,-1.1997513763654644,0,Normal
0.43397000584070117,-2.7774862849349344,1.5776448449608647,3.908873533584145,-2.4663271365958472,-1.9821974242520306,0.16966607111808485,-3.229765525459038,2.732327476940507,-2.975152183874685,-2.637561828102874,-1.8146800449980733,2.9491387168689807,-2.5376162697560107,-0.28614333544240633,5.766649081282774,-3.9091808213365344,11.202951150514242,2.4201851110461714,1.7553791845388642,0,Normal
0.8058962466511707,0.4789339054151423,3.4059375877362976,-1.5790614171188286,-2.778392695939254,-0.11628200380557008,3.136617885166821,1.8985275554142964,1.044621531982048,-0.7304502591369999,-2.4879225909924094,6.72949824687633,-4.833220831531636,2.031646524078306,-0.19170141246160577,-3.5801019044454003,0.37308986501990793,-7.368324959400095,2.171967612771182,-4.186764236321032,1,DoS
2.520809872209052,-12.40638648225149,-4.8081639060328305,-1.7289296908936285,-0.06648632892683581,0.6960706466521982,-0.294796664739013,1.767001517767146,5.753541344642066,-1.320483637967814,1.9727783002869956,0.35908484915381733,0.44022732225371564,4.0510591082097935,-0.8395939824418686,4.965243042518474,-4.473221337389337,3.8464187088319464,4.994541922200774,-3.560978729048463,1,Probe
-4.323428128821785,2.117490517591708,2.1932806112546865,-2.2311013240931277,0.3616395879444163,-3.750491230451957,0.47318420732238065,3.827717610853876,1.2422631048702644,1.3278294837402544,3.7999089202974985,2.2099167029742213,3.8628667768363716,-0.9542215888237657,2.100391116048811,-7.026548716443735,1.023231766913173,-9.138179690449276,0.8479186675596735,0.041873708233937545,0,Normal
9.829119396512992,6.788378008604762,-1.7462250972304383,-0.1436313897031809,2.0577053719622977,-1.26522740570386,2.1064214230104517,-0.2792864458128652,-2.333788320529118,-2.1174587852648212,-3.09766503922534,-4.372031301976697,0.48905534830484865,-1.0164728948413833,2.3168348549503497,3.805333499038917,-3.010324867804453,5.2171629751158,-5.102894336912354,0.9175195269182991,0,Normal
-0.6977785038930957,2.4737542778950328,-0.8365886767524526,0.9148917875349369,1.22232337482594,-2.3005617356746457,-3.4842501730577884,0.7402838071203421,2.0926017733990085,-5.622883523456165,4.928135354626104,-9.504642458569261,2.2444005304200227,3.4932295372747815,-1.7299708253581336,-9.12742350905055,0.9527217678663803,2.2500425277329814,-3.761136496649466,-5.331325695350249,0,Normal
-3.5798309218273303,1.947387743698306,2.140222448971301,1.8129605547744614,-3.7726863330843363,-2.8883855125633486,2.3199337503632362,-3.047853752499826,4.637546959497103,-3.355056701239526,4.972566884937427,-3.196452760443094,-4.061459772475575,-2.433144663283031,2.543528006136539,-10.839841773006992,0.8081963443060537,-6.117373726326638,3.4540896748350445,-1.1088631015667962,0,Normal
-5.851545945323052,4.306494987402089,-2.0105437575550833,1.2598095044863222,-0.5922873038849896,-1.8449293150170896,2.0683418447297646,0.24684680491089916,-0.7664280113398909,1.5366208723777484,1.618813855807209,-0.8287858533643294,0.5388423699069105,-2.6614196447168736,-1.5594964678597965,-4.314448452542577,4.798860774007703,-2.377165875048116,-2.8166018210521955,0.7776091540969581,0,Normal
-2.674034241084309,2.9985215848272126,-0.0009822923682349938,-0.8559749147454686,1.9052706292640231,-0.9863906577419769,-1.6417159169593059,-0.07246005082239648,-0.13671695032771725,-1.345346133098467,0.17784319819146144,3.4413303787628284,-0.8943750593000228,3.973573813733595,-4.211288185002763,-1.6119472773041903,1.8464373804144194,-3.735637781321929,-2.6285046906188554,-0.9710123526922594,0,Normal
5.945996088647149,3.019201482049619,0.9675111194560679,0.15121716445033018,2.6943411911079562,-2.6844956282401107,2.5382745789675907,3.8109321696362994,1.1749053181525646,-0.5032233894179219,3.0442434824477242,-3.913722239082763,1.589789147578245,-0.22853317584238408,5.678772083825977,-2.8342379956660757,-2.3212679124969,-6.548453423356889,0.5240960293418568,-2.2556622135819264,0,Normal
-6.050686914947166,0.8290527394213888,-0.09045934109148202,-1.8181750989966377,0.25178935579910955,-4.274718232703108,-2.681365407500726,1.5970669110437727,2.3222231542401333,-2.342248565890216,1.0487145725639497,5.176629274880981,4.800651596647603,0.9762690928403099,-2.281823544855959,-2.5404139823327094,0.07386042173827956,0.44891632348696076,-0.35713666314491954,2.6558612623139,0,Normal
-6.117121499569443,-0.33708926961379554,-3.6290088837511,2.1721018568993817,1.7069503570783187,-3.0356750821356973,1.4779148523379848,-0.2683065567766457,0.19796519555945147,2.768193663714727,1.6293122657946855,4.2679594020721785,-1.9890171527030023,-1.32579253484099,-1.8794751759592798,-4.4359511059162955,4.492834044168748,-8.771516823536903,3.6059199625395166,-0.1786497132903444,0,Normal
9.733733467806644,-1.258200237270439,-1.8324232829697864,1.6794779908733237,0.845961549777536,1.3485895176826181,1.456475569230223,-1.1062026275338799,-4.168847108809303,0.14611935309689916,-1.430299508971446,-6.780624122861874,1.5674863057668358,-0.7341958971102269,2.4929374038341314,5.011045182051918,-1.9942714289187584,4.544734523487072,-1.48148591819989,1.1411321457268955,0,Normal
4.0811729599838635,2.45369479005803,1.901577048533364,0.5451341484420302,4.550898668158219,1.6805972016781476,0.4518845302781487,1.1847111605978102,-1.1868489689282913,-3.835193061260923,-0.7860982439413,4.707753414577627,-1.632714717962763,2.3301102603536497,-5.861745344844012,-2.0299755563127837,-1.1320213048284442,-4.93828924292083,3.1800729121028883,-3.387398355646473,0,Normal
-6.684980296549938,0.5017517697951264,-3.0862586383126223,2.7746812532224276,-2.2551499144628844,-1.0181616332713168,-0.3620814999389117,-1.6804316332001448,3.5160857624027724,-2.540895512806627,-1.736996864124988,1.0956083500511333,-3.6634567252160766,-5.767684985548529,-2.213839132182212,-4.244934624831089,0.28868632118689086,9.413854525720238,3.795547623497537,-0.5419595273990245,1,R2L
-4.822393444058272,-1.2243348958356122,-2.2274492719566497,-3.8536098346674637,2.6793075003387647,0.33723008415997735,-1.1315722240568578,2.2223476337576065,1.0386876540134067,3.361526516933517,-0.7445948463793366,10.84056261724053,-2.937468361594434,0.28112574963271,-1.7223536469243732,-3.215198945495955,2.531823735345678,-8.817997260462926,4.828990645900696,-0.9545409404116911,0,Normal
-3.475226039399619,-0.22762738094907828,-3.739540178427256,-2.4883343653337233,2.128937052298176,-2.5315188876268806,-2.3060685149963267,1.553562850337134,0.9192277333039391,0.21101336787128777,0.2226854939018229,1.6862781513149747,2.0347861722925886,-0.16650953693225645,-3.3943738529621434,-3.0041658875555215,-0.42975537326099467,1.7353703719462186,-0.1132960007846393,-1.8773464081051974,0,Normal
-4.318850738213158,4.754256201072904,0.9853825026139492,2.3124711578099837,2.3566911280808127,-0.03108385596893537,-2.6084957191477853,0.3603439363377521,2.220662801401306,-4.57337449957196,-0.8034056748456759,2.4108141814817903,-0.04503891130609183,-0.7035380523757089,-4.306410311393581,-3.311101371915722,1.2286131188062726,4.4499829779793325,1.0061115934776217,-1.2020230995490837,0,Normal
9.899080316350124,2.4448818498299216,-3.0950800544670782,1.9085619240607414,3.413100314588093,-0.7089513343324918,1.6254255774339996,-1.245510351875408,-5.871869679343397,3.200554613615423,-2.828327038869692,-9.78638038089075,4.352398156964982,-0.9357540533644897,1.4890008593733157,6.9617748458947695,-0.5595164413016691,4.787926854901263,-5.7575116061509535,-0.8653226648001056,0,Normal
10.187979302457174,10.271744121571283,1.4900058905473075,-0.08539017791286807,4.490729160097995,0.4451956499834595,1.4743096404670473,-2.204184197397553,-2.4631162277427867,2.7650539273703956,-1.0559782258496888,-13.400836080710771,2.531738049998923,-3.6288733399417437,5.332670074326679,-0.20844506688362516,0.40295564828011377,0.4208745978912278,-5.556649668666697,-4.4288447836309235,1,U2R
-12.516879021713017,-0.6487763763221286,1.5670259566975737,0.09692414673040695,-3.933147006500822,-5.202161620167556,-0.30664237269601247,0.13068775592184,3.1147172958035374,3.0408330580907297,3.961242143309465,-0.4224781404596045,1.1914279085384374,-4.019443738356585,0.9899150316393919,-8.993837733949576,1.3565993240671825,-4.108001896064809,1.7715239550289748,-0.714853131543146,0,Normal
8.47129352391422,1.1790843122444064,2.4136921587936833,0.9230611612448482,0.7110383176014117,-0.016789671757757696,0.11689158409515887,-2.6587115591797685,-3.354652855943002,0.5177574374596674,-2.9323360493171764,-7.3556964425274165,3.391792350016062,-2.057680758389835,1.850833785325238,5.076849544331783,-4.560121532232063,6.422149257518482,-1.8225149287450753,-0.27152839212211255,0,Normal
9.123957226489797,-2.019742798913294,-0.6263319509865775,3.35916998871197,0.9844421600497949,-0.2151129662565946,1.8449158213917165,-1.7442742464455154,-2.163208088693014,-1.3797785046884843,-1.8988416140092625,-4.126845003656301,2.8032343812896854,1.2364180632233448,1.6193730243459719,7.056645486660327,-1.3377390339078694,3.2200102660555228,-0.20107455468622681,1.3709846290173147,0,Normal
